integer-1,integer-1,integer-1,integer-1,decimal-1,decimal-1,decimal-1,decimal-1,varchar-4,varchar-4,date-1,date-1,date-1,varchar-28,varchar-12,varchar-48
1654,59811,96,4,28.00,43558.20,0.08,0.07,N,O,1998-03-29,1998-03-12,1998-04-17,DELIVER IN PERSON        ,AIR       ,ct alongside of th
1655,52995,56,1,11.00,17123.15,0.09,0.04,R,F,1992-03-29,1992-04-26,1992-04-24,DELIVER IN PERSON        ,AIR       ,ully ironic de
1655,58658,79,2,14.00,21793.10,0.02,0.06,R,F,1992-07-31,1992-07-19,1992-08-04,DELIVER IN PERSON        ,AIR       ,y final deposits. carefully silent deposi
1684,57152,8,3,22.00,34884.96,0.02,0.05,A,F,1992-11-08,1992-11-05,1992-11-11,DELIVER IN PERSON        ,AIR       ,nding depos
1706,55908,33,3,29.00,46623.30,0.03,0.01,R,F,1994-08-23,1994-08-10,1994-09-10,DELIVER IN PERSON        ,AIR       ,"ach about the final, pending f"
1715,52995,100,4,30.00,48501.30,0.00,0.03,R,F,1992-06-25,1992-04-17,1992-07-10,DELIVER IN PERSON        ,AIR       ,. slyly ironic dep
1725,51650,52,1,28.00,45548.16,0.07,0.01,N,O,1995-08-16,1995-07-15,1995-08-23,DELIVER IN PERSON        ,AIR       ,ccounts detect. regula
1732,55425,75,3,28.00,45744.44,0.10,0.03,N,O,1996-01-12,1995-12-15,1996-01-31,DELIVER IN PERSON        ,AIR       ,sits wake slyly according to the quickly
1735,52774,62,2,20.00,32734.60,0.01,0.04,N,O,1997-06-14,1997-07-31,1997-07-12,DELIVER IN PERSON        ,AIR       , special instructions haggle
1740,59237,25,2,14.00,22984.36,0.10,0.01,A,F,1993-09-07,1993-10-06,1993-09-09,DELIVER IN PERSON        ,AIR       ,ourts. deposits upon the requests
1790,53894,17,6,25.00,42294.75,0.00,0.05,A,F,1994-07-25,1994-10-04,1994-07-27,DELIVER IN PERSON        ,AIR       ,slyly furiously final requests. furiously
1811,58467,41,3,13.00,22266.53,0.00,0.01,N,O,1996-04-13,1996-04-06,1996-04-18,DELIVER IN PERSON        ,AIR       ,cuses. fluffily bold pinto beans pr
1814,53344,1,6,14.00,24021.34,0.04,0.05,A,F,1993-03-07,1993-04-26,1993-03-18,DELIVER IN PERSON        ,AIR       ,ide of the blithely ironic pinto beans. reg
1823,59682,53,1,5.00,8624.10,0.07,0.00,N,O,1996-05-25,1996-05-30,1996-06-11,DELIVER IN PERSON        ,AIR       ,ickly. fluffily regular accounts maintai
1826,57314,70,1,18.00,31100.76,0.07,0.06,A,F,1993-10-20,1994-01-08,1993-10-29,DELIVER IN PERSON        ,AIR       ,nt instructions. unusual requests a
1848,54341,78,1,28.00,48995.52,0.04,0.08,R,F,1992-07-12,1992-05-28,1992-08-01,DELIVER IN PERSON        ,AIR       ,gifts nag according to the f
1867,53059,97,5,24.00,42452.64,0.00,0.07,N,O,1997-04-06,1997-05-02,1997-04-26,DELIVER IN PERSON        ,AIR       ,are quietly-- b
1888,57057,75,2,1.00,1789.88,0.05,0.02,A,F,1992-07-15,1992-05-29,1992-08-09,DELIVER IN PERSON        ,AIR       ,"ze bold, regul"
1890,57025,20,1,17.00,30462.13,0.03,0.00,A,F,1992-08-25,1992-08-02,1992-08-26,DELIVER IN PERSON        ,AIR       ,ully silent excuses 
1905,54468,6,6,2.00,3613.80,0.06,0.04,A,F,1994-12-21,1995-02-25,1995-01-10,DELIVER IN PERSON        ,AIR       ,ly. fluffily silent packages sleep furiou
1924,59975,25,2,27.00,49299.84,0.03,0.08,A,F,1994-01-04,1994-03-11,1994-02-02,DELIVER IN PERSON        ,AIR       ,cial foxes. foxes haggle at the
1925,56003,14,3,5.00,9134.60,0.05,0.01,R,F,1993-07-23,1993-05-31,1993-07-24,DELIVER IN PERSON        ,AIR       ,ong the requests sleep furiou
1926,52742,27,1,7.00,12795.44,0.04,0.04,N,O,1995-08-19,1995-07-21,1995-09-04,DELIVER IN PERSON        ,AIR       ,latelets u
1936,59781,25,5,6.00,11027.58,0.05,0.04,R,F,1993-02-23,1993-01-13,1993-03-23,DELIVER IN PERSON        ,AIR       ,inst the regular pains. fu
1979,52867,80,2,3.00,5642.91,0.03,0.01,R,F,1994-09-21,1994-10-17,1994-09-23,DELIVER IN PERSON        ,AIR       , beans. sil
