integer-1,decimal-1,decimal-1,decimal-1
15317,15.00,18484.65,0.09
15320,14.00,17294.48,0.02
15321,4.00,4945.28,0.05
15324,29.00,35940.28,0.10
15370,4.00,5141.48,0.02
15434,20.00,26988.60,0.00
15438,1.00,1353.43,0.04
15479,8.00,11155.76,0.04
15490,19.00,26704.31,0.09
15499,6.00,8486.94,0.08
15518,16.00,22936.16,0.09
15540,20.00,29110.80,0.10
15540,19.00,27655.26,0.00
15563,14.00,20699.84,0.09
15586,24.00,36037.92,0.05
15685,30.00,48020.40,0.03
15704,12.00,19436.40,0.05
15767,17.00,28606.92,0.10
15815,21.00,36347.01,0.06
15958,22.00,41226.90,0.04
15974,23.00,43469.31,0.02
16019,25.00,23375.25,0.00
16022,6.00,5628.12,0.05
16068,13.00,12792.78,0.08
16108,4.00,4096.40,0.07
16169,9.00,9766.44,0.06
16176,17.00,18566.89,0.08
16187,7.00,7722.26,0.05
16202,8.00,8945.60,0.01
16218,4.00,4536.84,0.01
16301,23.00,27997.90,0.05
16403,10.00,13194.00,0.03
16421,13.00,17386.46,0.02
16473,10.00,13894.70,0.10
16508,20.00,28490.00,0.04
16631,14.00,21666.82,0.09
16651,21.00,32920.65,0.02
16694,26.00,41877.94,0.07
16728,4.00,6578.88,0.05
16734,28.00,46220.44,0.06
16758,2.00,3349.50,0.02
16800,25.00,42920.00,0.04
16823,14.00,24357.48,0.03
16870,4.00,7147.48,0.01
16913,21.00,38428.11,0.05
16921,30.00,55137.60,0.03
16963,27.00,50758.92,0.05
17010,7.00,6489.07,0.10
17103,16.00,16321.60,0.06
17120,21.00,21779.52,0.00
17125,30.00,31263.60,0.00
17126,6.00,6258.72,0.09
17144,23.00,24406.22,0.01
17228,23.00,26340.06,0.06
17284,6.00,7207.68,0.06
17355,30.00,38170.50,0.01
17413,27.00,35921.07,0.03
17418,22.00,29379.02,0.04
17419,26.00,34746.66,0.04
17446,15.00,20451.60,0.05
17476,25.00,34836.75,0.10
17509,22.00,31383.00,0.07
17535,7.00,10167.71,0.10
17572,19.00,28301.83,0.07
17628,21.00,32458.02,0.10
17635,21.00,32605.23,0.08
17693,10.00,16106.90,0.05
17701,28.00,45323.60,0.00
17802,28.00,48154.40,0.08
17846,8.00,14110.72,0.02
17979,30.00,56909.10,0.09
17991,26.00,49633.74,0.02
18032,5.00,4750.15,0.02
18039,15.00,14355.45,0.02
18069,23.00,22702.38,0.02
18118,9.00,9324.99,0.08
18223,21.00,23965.62,0.00
18246,29.00,33762.96,0.03
18248,27.00,31488.48,0.06
18251,23.00,26892.75,0.09
18264,26.00,30738.76,0.08
18266,18.00,21316.68,0.04
18270,29.00,34459.83,0.03
18312,2.00,2460.62,0.06
18408,19.00,25201.60,0.01
18416,29.00,38697.89,0.00
18563,29.00,42965.24,0.08
18579,9.00,13478.13,0.10
18626,16.00,24713.92,0.02
18664,16.00,25322.56,0.05
18667,28.00,44398.48,0.07
18691,19.00,30584.11,0.02
18700,14.00,22661.80,0.00
18707,9.00,14631.30,0.09
18709,22.00,35809.40,0.04
18867,16.00,28573.76,0.00
18868,11.00,19655.46,0.05
18935,15.00,27808.95,0.10
18960,7.00,13152.72,0.09
18995,29.00,55505.71,0.07
19288,22.00,26560.16,0.04
19320,23.00,28504.36,0.08
19343,7.00,8836.38,0.01
19355,23.00,29310.05,0.09
19420,21.00,28127.82,0.10
19445,4.00,5457.76,0.10
19448,13.00,17776.72,0.07
19499,24.00,34043.76,0.03
19656,21.00,33088.65,0.01
19706,27.00,43893.90,0.05
19772,19.00,32143.63,0.08
19802,18.00,30992.40,0.07
19821,12.00,20889.84,0.05
19862,22.00,39200.92,0.05
19869,4.00,7155.44,0.01
19876,6.00,10775.22,0.07
19953,9.00,16856.55,0.05
19955,1.00,1874.95,0.03
19990,12.00,22919.88,0.04
49,28.00,26573.12,0.01
53,9.00,8577.45,0.07
59,12.00,11508.60,0.05
137,21.00,21779.73,0.03
183,13.00,14081.34,0.05
203,4.00,4412.80,0.03
223,6.00,6739.32,0.10
248,27.00,31002.48,0.09
263,29.00,33734.54,0.03
286,7.00,8303.96,0.06
288,10.00,11882.80,0.07
298,27.00,32353.83,0.05
421,25.00,33035.50,0.03
509,5.00,7047.50,0.02
544,8.00,11556.32,0.00
546,3.00,4339.62,0.00
597,23.00,34444.57,0.04
612,26.00,39327.86,0.08
662,15.00,23439.90,0.01
755,29.00,48016.75,0.02
787,26.00,43882.28,0.00
797,15.00,25466.85,0.08
880,17.00,30274.96,0.07
889,29.00,51906.52,0.00
982,25.00,47074.50,0.05
1049,21.00,19950.84,0.10
1065,24.00,23185.44,0.08
1159,24.00,25443.60,0.02
1165,13.00,13860.08,0.09
1216,6.00,6703.26,0.07
1292,13.00,15512.77,0.03
1469,6.00,8222.76,0.09
1485,15.00,20797.20,0.00
1494,1.00,1395.49,0.02
1514,15.00,21232.65,0.05
1575,2.00,2953.14,0.10
1605,25.00,37665.00,0.05
1606,15.00,22614.00,0.02
1620,13.00,19781.06,0.04
1626,22.00,33607.64,0.08
1683,13.00,20600.84,0.08
1735,5.00,8183.65,0.03
1777,25.00,41969.25,0.10
1820,10.00,17218.20,0.04
1831,4.00,6931.32,0.02
1832,6.00,10402.98,0.09
1858,8.00,14078.80,0.09
1862,25.00,44096.50,0.05
1909,10.00,18109.00,0.00
1930,8.00,14655.44,0.09
1951,3.00,5558.85,0.00
2031,21.00,19593.63,0.10
2113,28.00,28423.08,0.07
2120,4.00,4088.48,0.01
2130,28.00,28899.64,0.02
2156,24.00,25395.60,0.04
2181,21.00,22746.78,0.06
2188,13.00,14172.34,0.00
2261,16.00,18612.16,0.03
2274,6.00,7057.62,0.09
2290,15.00,17884.35,0.09
2401,8.00,10427.20,0.04
2427,15.00,19941.30,0.08
2471,1.00,1373.47,0.08
2475,17.00,23416.99,0.07
2476,26.00,35840.22,0.04
2562,9.00,13181.04,0.04
2595,29.00,43430.11,0.00
2618,22.00,33453.42,0.00
2634,13.00,19976.19,0.03
2674,22.00,34686.74,0.06
2714,19.00,30717.49,0.03
2714,13.00,21017.23,0.07
2730,28.00,45716.44,0.03
2738,10.00,16407.30,0.09
2762,25.00,41619.00,0.10
2779,28.00,47089.56,0.03
2796,14.00,23783.06,0.00
2842,22.00,38386.48,0.05
2910,13.00,23567.83,0.03
2914,22.00,39972.02,0.06
3034,6.00,5622.18,0.04
3107,29.00,29292.90,0.10
3146,17.00,17835.38,0.02
3161,7.00,7449.12,0.04
3285,13.00,15447.64,0.05
3344,17.00,21204.78,0.03
3347,4.00,5001.36,0.10
3419,15.00,19836.15,0.02
3456,7.00,9516.15,0.04
3477,9.00,12424.23,0.03
3538,1.00,1441.53,0.07
3540,21.00,30314.34,0.02
3611,19.00,28777.59,0.02
3689,22.00,35038.96,0.07
3764,5.00,8338.80,0.10
3872,30.00,53276.10,0.00
3952,10.00,18559.50,0.02
4003,16.00,14512.00,0.02
4034,7.00,6566.21,0.01
4119,4.00,4092.44,0.07
4129,7.00,7231.84,0.01
4158,13.00,13807.95,0.07
4215,21.00,23503.41,0.07
4234,26.00,29593.98,0.07
4243,19.00,21797.56,0.10
4247,25.00,28781.00,0.00
4321,17.00,20830.44,0.09
4339,26.00,32326.58,0.00
4361,1.00,1265.36,0.03
4366,6.00,7622.16,0.07
4520,22.00,31339.44,0.07
4527,30.00,42945.60,0.05
4555,21.00,30650.55,0.07
4567,22.00,32374.32,0.07
4616,30.00,45618.30,0.10
4684,16.00,25418.88,0.06
4693,15.00,23965.35,0.10
4718,29.00,47058.59,0.02
4727,14.00,22844.08,0.01
4738,21.00,34497.33,0.07
4745,6.00,9898.44,0.07
4768,30.00,50182.80,0.00
4773,13.00,21811.01,0.08
4796,18.00,30614.22,0.07
4833,25.00,43445.75,0.01
4870,4.00,7099.48,0.01
4891,6.00,10775.34,0.02
4922,30.00,54807.60,0.10
4924,19.00,34749.48,0.05
5039,15.00,14160.45,0.10
5157,5.00,5310.75,0.02
5300,20.00,24106.00,0.01
5318,18.00,22019.58,0.06
5380,9.00,11568.42,0.03
5385,9.00,11613.42,0.03
5394,3.00,3898.17,0.08
5492,16.00,22359.84,0.04
5550,24.00,34933.20,0.09
5553,2.00,2917.10,0.04
5571,22.00,32484.54,0.07
5573,12.00,17742.84,0.06
5575,16.00,23689.12,0.03
5595,23.00,34513.57,0.05
5596,27.00,40542.93,0.02
5622,28.00,42773.36,0.07
5767,10.00,16727.60,0.00
5767,5.00,8363.80,0.08
5768,3.00,5021.28,0.04
5807,12.00,20553.60,0.05
5821,6.00,10360.92,0.03
5884,13.00,23268.44,0.10
5985,7.00,13236.86,0.09
6008,13.00,11882.00,0.09
6042,26.00,24649.04,0.08
6049,8.00,7640.32,0.09
6073,15.00,14686.05,0.10
6113,20.00,20382.20,0.01
6133,22.00,22860.86,0.05
6197,3.00,3309.57,0.07
6207,4.00,4452.80,0.00
6232,29.00,33008.67,0.02
6249,20.00,23104.80,0.04
6262,8.00,9346.08,0.10
6292,20.00,23965.80,0.04
6304,7.00,8472.10,0.04
6325,13.00,16007.16,0.06
6364,16.00,20325.76,0.06
6368,11.00,14017.96,0.08
6531,4.00,5750.12,0.00
6711,28.00,45295.88,0.06
6731,3.00,4913.19,0.05
6810,21.00,36053.01,0.04
6841,30.00,52435.20,0.08
6909,20.00,36318.00,0.04
6928,13.00,23853.96,0.05
6951,13.00,24153.35,0.10
6957,27.00,50326.65,0.07
6959,21.00,39184.95,0.02
7026,19.00,17727.38,0.03
7052,12.00,11508.60,0.05
7074,22.00,21583.54,0.01
7076,5.00,4915.35,0.05
7083,6.00,5940.48,0.09
7095,10.00,10020.90,0.07
7102,14.00,14127.40,0.02
7173,23.00,24843.91,0.03
7236,10.00,11432.30,0.03
7237,20.00,22884.60,0.02
7399,19.00,24821.41,0.01
7401,28.00,36635.20,0.01
7427,5.00,6672.10,0.07
7454,29.00,39482.05,0.04
7473,29.00,40033.63,0.07
7473,11.00,15185.17,0.00
7492,9.00,12595.41,0.09
7506,22.00,31097.00,0.08
7547,25.00,36363.50,0.05
7562,5.00,7347.80,0.05
7698,24.00,38536.56,0.00
7705,3.00,4838.10,0.07
7720,18.00,29298.96,0.06
7816,21.00,36200.01,0.09
7842,18.00,31497.12,0.04
7925,25.00,45823.00,0.01
7927,10.00,18349.20,0.01
7928,20.00,36718.40,0.04
7937,7.00,12914.51,0.10
7981,16.00,30223.68,0.06
8013,29.00,26709.29,0.02
8082,5.00,4950.40,0.05
8138,12.00,12553.56,0.07
8173,14.00,15136.38,0.10
8193,15.00,16517.85,0.03
8209,10.00,11172.00,0.07
8212,8.00,8961.68,0.01
8214,7.00,7855.47,0.07
8233,2.00,2282.46,0.09
8235,9.00,10289.07,0.00
8283,24.00,28590.72,0.01
8301,3.00,3627.90,0.04
8357,12.00,15184.20,0.06
8368,16.00,20421.76,0.04
8430,16.00,21414.88,0.09
8443,9.00,12162.96,0.04
8451,4.00,5437.80,0.01
8480,27.00,37488.96,0.01
8483,5.00,6957.40,0.00
8521,29.00,41456.08,0.03
8558,14.00,20531.70,0.01
8596,9.00,13541.31,0.05
8596,30.00,45137.70,0.01
8601,20.00,30192.00,0.01
8629,29.00,44590.98,0.08
8664,27.00,42461.82,0.10
8707,8.00,12925.60,0.00
8710,30.00,48561.30,0.06
8811,16.00,27516.96,0.05
8834,27.00,47056.41,0.01
8850,23.00,40453.55,0.05
8861,2.00,3539.72,0.04
8869,24.00,42668.64,0.02
8874,14.00,24960.18,0.06
8944,13.00,24088.22,0.01
8949,3.00,5573.82,0.01
8976,17.00,32044.49,0.08
8993,10.00,19019.90,0.04
9064,21.00,20434.26,0.03
9126,4.00,4140.48,0.08
9187,8.00,8769.44,0.06
9214,9.00,10108.89,0.02
9229,18.00,20487.96,0.06
9235,2.00,2288.46,0.09
9245,16.00,18467.84,0.08
9326,16.00,19765.12,0.10
9343,19.00,23794.46,0.03
9432,12.00,16097.16,0.06
9510,5.00,7097.55,0.03
9515,7.00,9971.57,0.10
9537,7.00,10125.71,0.08
9554,12.00,17562.60,0.00
9620,23.00,35181.26,0.04
9687,2.00,3193.36,0.01
9717,8.00,13013.68,0.07
9816,19.00,32790.39,0.07
9822,2.00,3463.64,0.05
9907,18.00,32704.20,0.04
9910,11.00,20019.01,0.04
9920,10.00,18299.20,0.02
9972,17.00,31993.49,0.05
10039,23.00,21827.69,0.09
10062,18.00,17497.08,0.06
10171,10.00,10811.70,0.03
10185,15.00,16427.70,0.09
10244,29.00,33472.96,0.04
10249,24.00,27821.76,0.03
10258,20.00,23365.00,0.07
10302,10.00,12123.00,0.06
10319,14.00,17210.34,0.10
10344,27.00,33867.18,0.09
10370,26.00,33289.62,0.03
10371,22.00,28190.14,0.01
10405,14.00,18415.60,0.06
10517,25.00,35687.75,0.00
10546,26.00,37870.04,0.05
10586,6.00,8979.48,0.07
10606,22.00,33365.20,0.00
10728,2.00,3277.44,0.09
10806,11.00,18884.80,0.08
10912,8.00,14583.28,0.08
10934,13.00,23984.09,0.00
10970,7.00,13166.79,0.08
11010,30.00,27630.30,0.00
11147,30.00,31744.20,0.06
11231,8.00,9137.84,0.02
11319,17.00,20915.27,0.06
11377,30.00,38651.10,0.04
11384,25.00,32384.50,0.04
11405,28.00,36859.20,0.08
11416,30.00,39822.30,0.08
11424,19.00,25372.98,0.08
11480,26.00,36178.48,0.03
11489,29.00,40613.92,0.02
11494,22.00,30920.78,0.02
11565,25.00,36914.00,0.04
11601,29.00,43865.40,0.01
11612,7.00,10665.27,0.00
11679,2.00,3181.34,0.02
11730,18.00,29551.14,0.10
11870,25.00,44546.75,0.02
11892,5.00,9019.45,0.08
11910,8.00,14575.28,0.04
11921,21.00,38491.32,0.03
11946,6.00,11147.64,0.00
11952,5.00,9319.75,0.08
12005,2.00,1834.00,0.07
12060,17.00,16525.02,0.10
12060,8.00,7776.48,0.09
12291,24.00,28878.96,0.04
12302,21.00,25500.30,0.03
12316,28.00,34392.68,0.03
12319,12.00,14775.72,0.06
12319,3.00,3693.93,0.10
12333,8.00,9962.64,0.10
12350,18.00,22722.30,0.09
12354,26.00,32925.10,0.02
12366,21.00,26845.56,0.02
12507,8.00,11356.00,0.08
12634,4.00,6186.52,0.07
12655,6.00,9405.90,0.06
12680,24.00,38224.32,0.01
12708,29.00,47000.30,0.03
12774,2.00,3373.54,0.07
12780,1.00,1692.78,0.04
12792,6.00,10228.74,0.02
12864,7.00,12438.02,0.05
12882,28.00,50256.64,0.02
12965,20.00,37559.20,0.08
13105,26.00,26470.60,0.10
13143,15.00,15842.10,0.02
13149,20.00,21242.80,0.10
13150,1.00,1063.15,0.03
13193,8.00,8849.52,0.01
13234,1.00,1147.23,0.02
13237,29.00,33356.67,0.10
13248,17.00,19741.08,0.01
13296,26.00,31441.54,0.02
13431,10.00,13444.30,0.05
13477,22.00,30590.34,0.01
13507,11.00,15625.50,0.01
13514,29.00,41397.79,0.02
13543,14.00,20391.56,0.03
13570,10.00,14835.70,0.07
13674,7.00,11113.69,0.03
13690,15.00,24055.35,0.10
13727,7.00,11485.04,0.02
13761,4.00,6699.04,0.09
13827,4.00,6963.28,0.09
13873,16.00,28589.92,0.06
13879,28.00,50200.36,0.09
13900,9.00,16325.10,0.04
13948,20.00,37238.80,0.09
14031,17.00,16065.51,0.06
14087,30.00,30032.40,0.10
14099,25.00,25327.25,0.00
14145,25.00,26478.50,0.07
14154,21.00,22431.15,0.06
14216,27.00,30515.67,0.00
14231,9.00,10307.07,0.09
14262,17.00,19996.42,0.06
14318,28.00,34504.68,0.05
14343,4.00,5029.36,0.09
14377,8.00,10330.96,0.01
14458,14.00,19214.30,0.08
14531,10.00,14455.30,0.09
14546,27.00,39434.58,0.10
14546,30.00,43816.20,0.09
14552,23.00,33730.65,0.10
14565,5.00,7397.80,0.06
14588,6.00,9015.48,0.08
14622,26.00,39952.12,0.03
14692,23.00,36953.87,0.10
14716,28.00,45659.88,0.08
14777,2.00,3383.54,0.02
14793,14.00,23909.06,0.08
14826,5.00,8704.10,0.01
14833,21.00,36704.43,0.07
14844,18.00,31659.12,0.04
14853,1.00,1767.85,0.01
14913,3.00,5483.73,0.10
14932,12.00,22163.16,0.08
15028,12.00,11316.24,0.03
15098,16.00,16209.44,0.04
15110,25.00,25627.75,0.08
15139,17.00,17920.21,0.00
15210,11.00,12377.31,0.09
15265,24.00,28326.24,0.08
15323,17.00,21051.44,0.06
15371,22.00,28300.14,0.02
15411,25.00,33160.25,0.08
15476,10.00,13914.70,0.03
15483,4.00,5593.92,0.03
15500,22.00,31141.00,0.01
15610,12.00,18307.32,0.06
15622,27.00,41515.74,0.09
15723,14.00,22942.08,0.03
15748,23.00,38266.02,0.05
15781,10.00,16967.80,0.06
15789,23.00,39209.94,0.03
15814,27.00,46704.87,0.02
15882,23.00,41351.24,0.06
15886,14.00,25226.32,0.09
15927,26.00,47915.92,0.07
16084,20.00,20001.60,0.10
16310,24.00,29431.44,0.02
16338,23.00,28849.59,0.02
16340,20.00,25126.80,0.07
16422,5.00,6692.10,0.07
16441,3.00,4072.32,0.01
16545,23.00,33615.42,0.07
16584,20.00,30011.60,0.03
16603,6.00,9117.60,0.01
16685,12.00,19220.16,0.08
16706,25.00,40567.50,0.09
16792,15.00,25631.85,0.03
16800,6.00,10300.80,0.03
16839,6.00,10534.98,0.02
16854,5.00,8854.25,0.01
16890,7.00,12648.23,0.09
16899,22.00,39949.58,0.05
16911,12.00,21934.92,0.09
16924,17.00,31295.64,0.10
16999,11.00,21075.89,0.06
17025,16.00,15072.32,0.00
17125,14.00,14589.68,0.00
17206,19.00,21340.80,0.08
17263,7.00,8261.82,0.03
17339,24.00,30151.92,0.02
17383,13.00,16904.94,0.00
17428,27.00,36326.34,0.07
17507,17.00,24216.50,0.02
17546,21.00,30734.34,0.00
17553,20.00,29411.00,0.06
17581,20.00,29971.60,0.08
17609,20.00,30532.00,0.09
17625,27.00,41650.74,0.02
17627,20.00,30892.40,0.02
17691,20.00,32173.80,0.02
17710,2.00,3255.42,0.07
17825,27.00,47056.14,0.09
17845,16.00,28205.44,0.06
17965,11.00,20712.56,0.04
17982,11.00,20899.78,0.05
17992,22.00,42019.78,0.03
18040,26.00,24909.04,0.06
18104,26.00,26574.60,0.01
18112,17.00,17511.87,0.10
18145,16.00,17010.24,0.02
18154,9.00,9649.35,0.07
18174,26.00,28396.42,0.09
18183,6.00,6607.08,0.06
18183,8.00,8809.44,0.04
18249,2.00,2334.48,0.10
18268,1.00,1186.26,0.05
18292,16.00,19364.64,0.01
18300,21.00,25584.30,0.10
18312,4.00,4921.24,0.06
18388,4.00,5225.52,0.02
18412,6.00,7982.46,0.08
18445,6.00,8180.64,0.03
18472,25.00,34761.75,0.08
18539,22.00,32065.66,0.07
18541,11.00,16054.94,0.05
18585,19.00,28568.02,0.04
18774,26.00,44012.02,0.06
18815,12.00,20805.72,0.05
18855,21.00,37250.85,0.01
18888,18.00,32523.84,0.09
18947,25.00,46648.50,0.01
18954,21.00,39331.95,0.09
18971,15.00,28349.55,0.05
18987,23.00,43837.54,0.06
19009,30.00,27840.00,0.09
19052,30.00,29131.50,0.09
19078,27.00,26920.89,0.06
19135,23.00,24244.99,0.09
19155,26.00,27927.90,0.07
19162,24.00,25947.84,0.09
19202,19.00,21302.80,0.01
19238,29.00,33559.67,0.04
19277,12.00,14355.24,0.10
19460,15.00,20691.90,0.08
19480,16.00,22391.68,0.10
19582,15.00,22523.70,0.07
19649,11.00,17255.04,0.09
19657,28.00,44146.20,0.01
19688,15.00,24115.20,0.06
19715,24.00,39233.04,0.06
19721,20.00,32814.40,0.07
19733,20.00,33054.60,0.04
19740,2.00,3319.48,0.04
19789,4.00,6835.12,0.08
19797,17.00,29185.43,0.10
19806,22.00,37967.60,0.01
19848,24.00,42428.16,0.06
19881,15.00,27013.20,0.03
19890,11.00,19908.79,0.08
19908,19.00,34730.10,0.10
19924,11.00,20283.12,0.03
19937,25.00,46423.25,0.01
19968,22.00,41535.12,0.00
19981,19.00,36118.62,0.03
1,1.00,901.00,0.05
17,13.00,11921.13,0.01
33,18.00,16794.54,0.05
43,30.00,28291.20,0.02
160,29.00,30744.64,0.07
169,11.00,11760.76,0.09
215,27.00,30110.67,0.03
225,9.00,10126.98,0.03
251,2.00,2302.50,0.10
327,11.00,13500.52,0.03
490,14.00,19466.86,0.10
493,19.00,26476.31,0.06
527,6.00,8565.12,0.05
560,9.00,13145.04,0.08
566,14.00,20531.84,0.05
640,4.00,6162.56,0.08
713,13.00,20978.23,0.10
769,30.00,50092.80,0.02
787,8.00,13502.24,0.00
841,18.00,31353.12,0.06
870,25.00,44271.75,0.06
888,25.00,44722.00,0.03
914,1.00,1814.91,0.04
931,18.00,32974.74,0.03
1021,4.00,3688.08,0.03
1026,29.00,26883.58,0.02
1085,18.00,17749.44,0.01
1123,18.00,18434.16,0.05
1128,21.00,21611.52,0.06
1221,28.00,31422.16,0.05
1238,28.00,31898.44,0.10
1308,13.00,15720.90,0.04
1359,9.00,11343.15,0.06
1455,8.00,10851.60,0.09
1486,11.00,15262.28,0.04
1495,21.00,29326.29,0.08
1607,27.00,40732.20,0.09
1622,28.00,42661.36,0.04
1625,17.00,25952.54,0.04
1631,28.00,42913.64,0.05
1715,26.00,42034.46,0.06
1746,20.00,32954.80,0.00
1748,27.00,44542.98,0.10
1764,13.00,21654.88,0.00
1780,24.00,40362.72,0.06
1799,28.00,47622.12,0.00
1858,6.00,10559.10,0.04
1870,28.00,49612.36,0.10
1875,22.00,39091.14,0.04
1881,23.00,41006.24,0.01
2012,11.00,10054.11,0.06
2026,21.00,19488.42,0.07
2033,9.00,8415.27,0.10
2044,25.00,23651.00,0.04
2088,20.00,19801.60,0.01
2187,11.00,11980.98,0.07
2191,13.00,14211.47,0.03
2237,25.00,28480.75,0.02
2242,24.00,27461.76,0.02
2255,18.00,20830.50,0.09
2303,12.00,14463.60,0.06
2361,4.00,5053.44,0.03
2453,9.00,12199.05,0.03
2516,19.00,26951.69,0.07
2533,23.00,33017.19,0.10
2554,21.00,30587.55,0.10
2574,18.00,26578.26,0.10
2582,11.00,16330.38,0.05
2716,26.00,42086.46,0.08
2724,15.00,24400.80,0.04
2801,3.00,5111.40,0.00
2860,26.00,45834.36,0.08
2944,27.00,49867.38,0.06
2991,22.00,41667.78,0.06
2999,6.00,11411.94,0.04
3026,2.00,1858.04,0.07
3092,21.00,20896.89,0.08
3111,2.00,2028.22,0.07
3130,13.00,13430.69,0.05
3162,13.00,13847.08,0.08
3210,25.00,27830.25,0.03
3256,10.00,11592.50,0.02
3283,15.00,17794.20,0.01
3329,11.00,13555.52,0.06
3447,18.00,24307.92,0.04
3464,14.00,19144.44,0.07
3537,20.00,28810.60,0.02
3579,28.00,41511.96,0.00
3645,17.00,26326.88,0.05
3651,16.00,24874.40,0.04
3687,29.00,46129.72,0.07
3785,3.00,5066.34,0.10
3880,13.00,23190.44,0.05
3901,20.00,36098.00,0.04
3905,3.00,5426.70,0.00
3919,15.00,27343.65,0.09
3921,3.00,5474.76,0.00
4042,29.00,27435.16,0.01
4113,9.00,9153.99,0.08
4130,25.00,25853.25,0.08
4138,24.00,25011.12,0.03
4240,7.00,8009.68,0.05
4258,25.00,29056.25,0.03
4303,20.00,24146.00,0.07
4405,24.00,31425.60,0.06
4406,26.00,34070.40,0.05
4502,14.00,19691.00,0.10
4566,10.00,14705.60,0.05
4569,14.00,20629.84,0.10
4652,18.00,28019.70,0.08
4669,6.00,9441.96,0.00
4752,2.00,3313.50,0.06
4784,22.00,37153.16,0.01
4877,30.00,53456.10,0.02
4926,13.00,23801.96,0.10
5127,7.00,7224.84,0.07
5224,14.00,15809.08,0.02
5338,24.00,29839.92,0.00
5339,30.00,37329.90,0.07
5409,18.00,23659.20,0.00
5423,22.00,29225.24,0.08
5560,25.00,36639.00,0.09
5586,1.00,1491.58,0.02
5593,13.00,19481.67,0.04
5682,10.00,15876.80,0.07
5698,28.00,44903.32,0.04
5699,27.00,43326.63,0.08
5731,20.00,32734.60,0.01
5815,8.00,13766.48,0.08
5915,27.00,49164.57,0.00
6026,7.00,6524.14,0.01
6028,24.00,22416.48,0.09
6030,28.00,26208.84,0.09
6056,19.00,18278.95,0.00
6090,8.00,7968.72,0.05
6191,7.00,7680.33,0.03
6194,28.00,30805.32,0.02
6255,10.00,11612.50,0.10
6293,22.00,26384.38,0.04
6370,28.00,35738.36,0.09
6372,30.00,38351.10,0.01
6447,10.00,13534.40,0.06
6672,6.00,9472.02,0.03
6856,17.00,29968.45,0.02
6863,25.00,44246.50,0.06
7059,6.00,5796.30,0.04
7098,24.00,24122.16,0.05
7112,18.00,18343.98,0.03
7185,4.00,4368.72,0.01
7211,26.00,29073.46,0.05
7283,8.00,9522.24,0.02
7308,13.00,15798.90,0.06
7326,13.00,16033.16,0.08
7361,19.00,24098.84,0.05
7395,8.00,10419.12,0.03
7417,6.00,7946.46,0.05
7472,10.00,13794.70,0.00
7582,16.00,23833.28,0.10
7708,7.00,11309.90,0.01
7713,15.00,24310.65,0.06
7726,18.00,29406.96,0.00
7816,17.00,29304.77,0.01
7895,18.00,32452.02,0.08
8008,24.00,21984.00,0.07
8079,28.00,27637.96,0.00
8105,25.00,25327.50,0.01
8107,14.00,14211.40,0.10
8112,6.00,6120.66,0.05
8125,18.00,18596.16,0.04
8359,12.00,15208.20,0.07
8549,8.00,11660.32,0.01
8583,4.00,5966.32,0.05
8757,1.00,1665.75,0.00
8790,21.00,35674.59,0.02
8825,17.00,29474.94,0.07
8880,12.00,21466.56,0.09
8918,2.00,3653.82,0.01
8933,5.00,9209.65,0.05
8993,28.00,53255.72,0.10
8996,1.00,1904.99,0.00
9042,26.00,24727.04,0.01
9216,30.00,33756.30,0.07
9258,14.00,16341.50,0.06
9303,28.00,33944.40,0.04
9337,10.00,12463.30,0.05
9357,3.00,3799.05,0.07
9472,2.00,2762.94,0.04
9589,30.00,44957.40,0.00
9686,24.00,38296.32,0.01
9876,14.00,25002.18,0.10
9945,13.00,24114.22,0.06
10022,7.00,6524.14,0.04
10082,19.00,18849.52,0.01
10104,21.00,21296.10,0.04
10139,22.00,23080.86,0.03
10186,5.00,5480.90,0.02
10326,15.00,18544.80,0.07
10331,5.00,6206.65,0.08
10348,7.00,8808.38,0.06
10378,19.00,24479.03,0.10
10380,9.00,11613.42,0.05
10424,25.00,33360.50,0.09
10540,17.00,24659.18,0.00
10577,20.00,29751.40,0.06
10631,10.00,15416.30,0.02
10671,5.00,7908.35,0.00
10826,15.00,26052.30,0.05
10869,24.00,42716.64,0.10
11017,4.00,3712.04,0.01
11066,28.00,27357.68,0.10
11072,21.00,20644.47,0.07
11143,14.00,14757.96,0.04
11196,7.00,7750.33,0.04
11335,14.00,17448.62,0.02
11366,17.00,21715.12,0.07
11597,12.00,18103.08,0.06
11675,20.00,31733.40,0.10
11750,18.00,29911.50,0.03
11917,17.00,31091.47,0.06
11941,30.00,55588.20,0.06
12005,1.00,917.00,0.00
12027,28.00,26292.56,0.04
12179,15.00,16367.55,0.00
12193,9.00,9946.71,0.04
12216,25.00,28205.25,0.01
12254,6.00,6997.50,0.08
12331,27.00,33569.91,0.02
12374,26.00,33445.62,0.03
12446,4.00,5433.76,0.10
12586,2.00,2997.16,0.02
12610,9.00,13703.49,0.00
12626,29.00,44619.98,0.09
12639,9.00,13964.67,0.04
12700,5.00,8063.50,0.10
12722,4.00,6538.88,0.09
12972,28.00,52779.16,0.07
13056,2.00,1938.10,0.03
13100,1.00,1013.10,0.02
13159,16.00,17154.40,0.09
13181,25.00,27354.50,0.07
13214,21.00,23671.41,0.01
13239,3.00,3456.69,0.08
13341,13.00,16306.42,0.05
13347,19.00,23946.46,0.08
13353,25.00,31658.75,0.04
